id_film,titre_film,duree,genres_liste,date_sortie,utilisateur_note,nbre_utilisateur_note
8779064,Chuskit,89 min, Famille,octobre 2018 ,"8,2",45
13716638,Dalapathi,153 min, Action,13 avril 2018 ,"6,6",6
10078900,Freej Al Taibeen,100 min, Comédie Sport,31 mai 2018 ,"5,9",10
10214666,Little Mermaid,0 min, Aventure Comédie Famille,2 novembre 2018 ,,
2035623,Sistem,100 min, Comédie,7 juillet 2018 ,"3,2",9
9220746,LAW,129 min, Thriller,23 novembre 2018 ,"4,9",27
7160284,Paranoia Tapes 2: Press Play,99 min, Horreur,26 décembre 2018 ,"4,6",26
8943660,Khennas,0 min, Horreur Mystère Thriller,21 avril 2018 ,"6,8",5
9110264,Randuper (Two Persons),110 min, Policier,10 mars 2018 ,"5,3",37
9204152,Masla a papanok,85 min, Drame Fantastique Historique,22 octobre 2018 ,,
7493808,Tsuma yo bara no yô ni: Kazoku wa tsuraiyo III,123 min, Comédie Drame,25 mai 2018 ,"6,9",433
9643092,Gold Carrier,86 min, Drame,9 août 2018 ,"5,1",165
9068900,Finding Me,90 min, Drame,16 septembre 2018 ,,
10508622,Dugun Dernek 3,0 min, Comédie,1 novembre 2018 ,"5,2",12
7234842,Gasper,0 min, Drame Thriller,2018,,
8516398,Misfits of the Profane,100 min, Drame,20 décembre 2018 ,"7,7",9
7103448,Douche,74 min, Comédie,4 mai 2018 ,"5,8",18
6759506,King Lear,147 min, Action Aventure Drame,1 septembre 2018 ,"5,5",12
8671138,Theetta Rappai,122 min, Drame,6 juillet 2018 ,"5,0",25
7241608,Gunn,110 min, Drame,29 juin 2018 ,"7,7",32
9322350,Tu Tithe Asave,132 min, Drame Romantique,7 décembre 2018 ,"4,9",25
8070536,Dirt Merchants: Rebelistic,95 min, Drame,20 avril 2018 ,,
8901666,God's Eye,0 min, Drame,2018,,
6594070,The October Flowers,74 min, Mystère Romantique Thriller,17 janvier 2018 ,"4,5",67
8302512,Anaganaga Oka Vullo,0 min, Romantique,2018,,
6980962,An Audience of Chairs,93 min, Drame,24 septembre 2018 ,"5,8",137
8388906,Abattoir: The Foundation,0 min, Thriller,2018,,
12176596,Ga qing shao nü,95 min, Comédie Famille Romantique,6 mai 2018 ,,
9165602,Jungle.com,80 min, Aventure Drame,5 octobre 2018 ,"5,4",9
4487076,Memorias de un hombre en pijama,74 min, Animation,4 janvier 2018 ,"5,5",139
8193772,Sin Pepitas en la Lengua,87 min, Comédie,9 août 2018 ,"6,8",52
8887736,Bikya,95 min, Comédie Drame,19 août 2018 ,"4,3",137
9327782,Levantate Papito,0 min, Comédie,2018,,
3515792,CU Soon,90 min, Horreur Thriller,12 décembre 2018 ,"8,1",36
9232782,Megszállottak,70 min, Drame,2018,"7,4",9
22855064,The Closed Ward,111 min, Horreur Thriller,13 décembre 2018 ,,
8059026,Amazing Titanman,99 min, Comédie,22 février 2018 ,"2,8",27
9826126,Scion,81 min, Thriller,20 avril 2018 ,"6,4",16
4335916,Swipe Left,101 min, Thriller,2018,"6,8",5
7699320,Ankarajyathe Jimmanmar,129 min, Comédie,16 février 2018 ,"4,6",91
7600760,Salt Water,0 min, Drame,1 août 2018 ,,
8852388,Tharuvatha Evaru,0 min, Drame,2018,,
7933484,"Vous êtes jeunes, vous êtes beaux",95 min, Drame,2 octobre 2018 ,"6,3",97
8092932,Ev Kira Semt Bizim,87 min, Comédie,27 avril 2018 ,"4,8",372
6217724,Darkoob,91 min, Drame,27 juin 2018 ,"5,7",838
9447662,Suspended Inspector Boro,100 min, Action Policier Thriller,7 décembre 2018 ,"8,7",52
5652992,Mare di grano,82 min, Famille,18 juin 2018 ,"5,8",16
7779524,Zhan Du Xiao,85 min, Action Thriller Guerre,septembre 2018 ,"5,4",304
5089932,Somewhere Only We Know,90 min, Drame,15 mars 2018 ,"6,5",102
1802533,Then the Night Comes,120 min, Drame Horreur Thriller,29 octobre 2018 ,"6,3",18
8857188,Futatsu no Kino to Boku no Mirai,98 min, Drame,8 novembre 2018 ,,
8886552,Rose,91 min, Policier Romantique,7 septembre 2018 ,"6,7",10
10166750,DSPGaming: The Movie,0 min, Biographique Comédie Drame,1 janvier 2018 ,"4,9",10
6843652,Fat Tuesday,79 min, Horreur,2018,"5,1",27
7005962,"Moi, maman, ma mère et moi",85 min, Comédie Drame,13 février 2018 ,"5,1",30
8143896,Turning Point,142 min, Action Drame Comédie Musicale,14 septembre 2018 ,"6,6",19
7374824,Amalia,73 min, Drame,2018,"5,0",9
6751670,Love X Doc,113 min, Comédie Romantique,11 mai 2018 ,"4,5",24
8166164,Bee Nest,89 min, Comédie,14 mars 2018 ,"4,7",478
6977310,Gracias por ser mi amigo,100 min, Famille,15 mars 2018 ,"7,3",6
8900116,For Molly,0 min, Drame,5 octobre 2018 ,"7,4",9
8959092,Lakbayan,118 min, Drame,5 octobre 2018 ,"5,5",27
8785018,Aghora,0 min, Horreur,2018,,
7804672,A Bad Penny,0 min, Comédie,2018,,
7091956,The Art of War,96 min, Guerre,26 janvier 2018 ,"3,2",15
2278050,The Hunters' Club,105 min, Action Comédie Thriller,1 juin 2018 ,"4,5",101
7520980,Worth,84 min, Sport,1 août 2018 ,"4,1",312
8453188,A Whale for Jonah,71 min, Drame,20 mai 2018 ,,
7964104,Aufbruch,103 min, Drame Romantique,20 février 2018 ,"6,1",62
8855888,Lady Belladonna's Tales From The Inferno,93 min, Horreur,5 octobre 2018 ,"5,9",43
8755418,Love's Water Drop,117 min, Romantique,20 octobre 2018 ,"6,2",36
8254312,Mangalam,0 min, Drame,9 mars 2018 ,"5,9",15
8550086,Number 803,0 min,,11 juin 2018 ,,
8495156,Walk in My Shoes,200 min, Drame,22 février 2018 ,"8,4",18
4422886,Boogeyman Pop,90 min, Horreur Thriller,23 juin 2018 ,"4,4",60
13729466,Kulfi,121 min, Drame,29 juin 2018 ,,
7844060,Lady in White,98 min, Comédie Drame,23 novembre 2018 ,,
5678896,The Box,2018201856 min, Thriller,21 novembre 2018 ,,
5076504,The Leather Coat,85 min, Drame,3 janvier 2018 ,,
10976326,Lazania,80 min, Comédie,3 octobre 2018 ,"3,7",93
7120368,Vedanti,0 min, Mystère Thriller,16 juin 2018 ,"7,7",26
3918784,Mission,98 min, Policier Drame,2018,,
8336974,Hovory s TGM,80 min, Biographique Drame Historique,18 octobre 2018 ,"6,4",161
8561924,Up Your Mother's,85 min, Drame,,,
7031656,Apatride,114 min, Drame,17 février 2018 ,"6,4",24
6157502,Der letzte Mieter,97 min, Drame Thriller,13 août 2018 ,"6,7",125
8302372,Achamillai achamillai,0 min, Drame,2018,,
11214498,5 Rupees,0 min,,15 mars 2018 ,,
9657910,Trileçe,104 min, Historique,28 décembre 2018 ,"4,9",44
7282292,As Núpcias de Drácula,65 min, Fantastique Horreur Romantique,1 novembre 2018 ,"7,7",16
6697640,Ruth,120 min, Biographique Romantique,3 mai 2018 ,"6,3",253
5934474,The Bobby Roberts Project,0 min, Comédie,15 décembre 2018 ,,
9037262,Play,106 min, Drame Musical,11 février 2018 ,"9,1",12
9889918,2 Friends,134 min, Comédie Drame Romantique,26 octobre 2018 ,,
7458798,Un beau voyou,104 min, Comédie Drame,2 janvier 2018 ,"6,0",308
7385782,And There Were 4,86 min, Action Drame Fantastique,26 mai 2018 ,"4,2",60
10165168,Parade,87 min, Comédie Drame,10 septembre 2018 ,"7,1",46
10516126,Nawab,0 min,,4 octobre 2018 ,,
13980642,Pure the movie series 2,152 min, Drame,4 janvier 2018 ,"6,8",6
7675596,Saki Achiga-hen episode of side-A,112 min, Drame,20 janvier 2018 ,"5,6",31
8555576,Shun Pong O,110 min, Romantique,10 mai 2018 ,"7,4",7
10505558,Tsukigime Otoko Tomodachi,78 min, Drame Romantique,8 juin 2018 ,"5,5",43
9454494,Midnight Dreamers,90 min, Fantastique Romantique,26 octobre 2018 ,"8,0",9
12805526,Gravity of Love,102 min, Romantique Comédie,29 novembre 2018 ,"4,7",19
8309876,Grim City,132 min, Thriller,13 février 2018 ,,
13953018,Desamudurs,122 min, Comédie,15 juin 2018 ,"5,8",6
9315626,Seda,83 min, Drame,9 mars 2018 ,"9,0",6
9390294,"Vanilla, Strawberry & Chocolate",0 min, Famille,16 novembre 2018 ,"7,7",12
8665556,Party,157 min, Comédie Drame,7 septembre 2018 ,"8,5",9
8665776,Naa Love Story,122 min, Drame,2018,"6,8",6
8244268,Talan,104 min, Drame Historique,22 septembre 2018 ,,
9031490,Ilha,94 min, Drame,19 septembre 2018 ,"7,0",80
8971508,Excellent Doctor from Hejian,0 min, Historique,29 mars 2018 ,,
10500444,No. 1 Villa,0 min, Horreur,19 avril 2018 ,,
10066396,Dr Prasad c/o sitara,97 min, Comédie Horreur Thriller,2018,,
8337916,Phaedra,96 min, Drame Horreur Thriller,8 septembre 2018 ,"4,5",36
7881534,Danger,0 min, Horreur Thriller,2018,,
4503112,Bigfoot,0 min, Action Horreur,17 août 2018 ,"4,8",14
8779730,Les amoureux,2018201846 min, Drame,8 juin 2018 ,"7,4",10
3463010,Second Spring,81 min, Drame,12 mai 2018 ,"7,4",11
1703956,Guitar Man,101 min, Drame,4 novembre 2018 ,,
10034236,Super Sketch,119 min, Thriller,29 juin 2018 ,"7,4",29
8610794,Sankashta Kara Ganapathi,116 min, Comédie Romantique,27 juillet 2018 ,"6,6",169
6039606,Scraps,85 min, Comédie Drame,13 février 2018 ,"5,4",20
7512582,Detainee X,80 min, Drame,13 janvier 2018 ,"7,6",17
9816636,Koyver Gitsin,89 min, Comédie,16 novembre 2018 ,"4,1",25
8785174,Fenomen,96 min, Thriller,20 juillet 2018 ,,
6098482,The Evil Tenant,97 min, Comédie,6 juin 2018 ,,
1196939,Gracie,71 min, Drame Fantastique Mystère,3 mars 2018 ,"6,5",41
6914040,Up in the Clouds the Movie,0 min, Comédie,19 mars 2018 ,,
8262118,Antep Fistigi,104 min, Comédie,16 février 2018 ,"5,3",39
10188148,Kurokan,94 min, Horreur,4 août 2018 ,"4,9",8
5630030,Shanda's River,90 min, Horreur Thriller,10 mars 2018 ,"4,5",460
14462970,Aavuj Reshe,145 min, Drame,20 avril 2018 ,"6,4",143
9125992,Udumbara,118 min, Drame Sport,25 octobre 2018 ,"8,0",64
7679322,El Enigma Agustina,0 min, Biographique,30 mars 2018 ,"8,4",11
8184066,Shestoy post,90 min, Policier Drame,15 mars 2018 ,"7,4",9
9045270,Enigma,80 min, Drame,3 septembre 2018 ,"6,4",38
8178982,Honeybee,109 min, Aventure Romantique,2 février 2018 ,,
7705694,Cruxman,125 min, Action Comédie Famille,19 janvier 2018 ,"6,8",10
5596962,Jahilya,94 min, Drame,18 février 2018 ,"5,3",37
6805972,Three Doors from Paradise,85 min, Drame,,"6,8",21
7918174,La Promesa,104 min, Famille,23 novembre 2018 ,"4,0",15
11126084,Witch,91 min, Fantastique,12 avril 2018 ,"3,5",9
9309570,Uns,107 min, Drame Romantique,,,
9269784,Rosita,96 min, Drame,17 octobre 2018 ,"6,0",14
7379806,Die Brücke,61 min, Drame,2018,"6,3",7
8269378,La tendre indifférence du monde,100 min, Drame,24 octobre 2018 ,"6,8",271
7899260,Tranquillo,71 min, Drame,20 juillet 2018 ,"6,1",34
8665824,Uronchondi,101 min, Drame,3 août 2018 ,"6,8",54
15150348,The Vendor,102 min, Comédie,7 septembre 2018 ,,
12354914,The Shaman Sorceress,85 min, Animation Comédie Musicale,15 juin 2018 ,"5,4",32
8167820,O Sussurro do Jaguar,80 min, Drame,mars 2018 ,"6,1",37
8537630,Delhi 47 KM,98 min, Drame,20 juillet 2018 ,"6,5",24
8785408,Icimdeki Hazine,105 min, Action Aventure Thriller,14 septembre 2018 ,"5,6",17
8949988,Darius,85 min, Action Drame,1 septembre 2018 ,"7,2",13
7853288,Rudhiram,0 min,,2018,,
9389748,Kobro/Strzeminski. A Fantastic Tale,2018201845 min,,18 octobre 2018 ,,
7827658,Hua jia da ren zhuan nan hai,119 min, Comédie Drame,9 février 2018 ,"5,4",201
8024730,Jeunesse aux coeurs ardents,146 min, Comédie Drame,14 mars 2018 ,"6,8",5
9490150,Tinchlik ortida,84 min, Guerre,24 décembre 2018 ,"7,6",14
9598566,Ave Maria,74 min, Drame,8 décembre 2018 ,"6,9",67
8619848,Golden Triangle Rescue,0 min,,10 mai 2018 ,"5,8",6
5436698,Kashmir Daily,148 min, Drame Thriller,5 janvier 2018 ,"7,3",25
8066304,Aalorukkam,124 min, Drame,6 avril 2018 ,"6,5",133
8266010,L'homme à la moto,93 min, Policier Drame,3 avril 2018 ,"6,7",194
9827712,The First Time,90 min, Drame,14 décembre 2018 ,,
7262474,Raja Abroadiya,117 min, Romantique,16 mars 2018 ,"4,8",22
8737938,Dansa först,87 min, Comédie Drame Musical,26 juillet 2018 ,"5,4",348
8917844,Double Drive: Ookami no Okite,70 min,,25 août 2018 ,,
9404258,Shubhalekha+lu,0 min, Drame,7 décembre 2018 ,"6,8",62
7399448,Dil Maane Na,0 min, Romantique,2018,,
6921622,The Devil Sits on Both Shoulders,2018201847 min, Action Policier Mystère,3 janvier 2018 ,,
6533838,Deep End,90 min, Drame Romantique Sport,20 mars 2018 ,"6,8",23
5774888,Truckbhar Swapna,128 min, Drame,24 août 2018 ,"6,1",20
8512330,Marubhoomiyile Mazhathullikal,104 min, Drame,1 juin 2018 ,"3,7",7
11289570,Selfi,90 min, Romantique,1 décembre 2018 ,,
10545446,Swarna Khadgham,0 min, Action Drame,6 juillet 2018 ,,
7933544,Kaoticni Zivot Nade Kadic,85 min, Comédie Drame,19 février 2018 ,"6,7",100
6654090,Two Plains & a Fancy,89 min, Comédie,28 juin 2018 ,"5,6",97
9092040,El otro verano,72 min, Drame,25 octobre 2018 ,"4,5",21
8185442,Koko wa taikutsu mukae ni kite,98 min, Drame Romantique,19 octobre 2018 ,"5,2",71
7688420,"I Act, I Am",105 min, Drame,9 janvier 2018 ,"7,2",48
7430788,Gotya,132 min, Drame Famille Sport,6 juillet 2018 ,,
5141260,60 Seconds 2 Die: 60 Seconds to Die 2,0 min, Horreur,31 octobre 2018 ,"4,3",190
8762202,Republic of Food,100 min, Comédie,16 août 2018 ,"7,5",6
9010458,Wander Bra,82 min, Comédie,12 septembre 2018 ,"6,2",14
8852326,Loudspeaker,108 min, Drame,10 août 2018 ,,
8427466,Autograph,0 min, Romantique,2018,,
3343750,Legion of Doom,120 min, Comédie Drame,9 avril 2018 ,"5,3",11
6778790,Faces of Deceit,0 min, Drame,,"6,0",30
8660416,Hed,92 min, Drame,9 mai 2018 ,"6,8",37
8017658,Detective Dover,83 min, Comédie Policier,31 octobre 2018 ,,
7563942,We Are So Cool,94 min, Comédie Drame,7 février 2018 ,"3,4",83
7318582,Frank Blue,74 min, Drame,27 janvier 2018 ,"5,9",25
8396228,Dubcek,92 min, Drame Historique,19 avril 2018 ,"6,0",102
6055538,Vitello,72 min, Animation Aventure Comédie,1 février 2018 ,"7,3",49
7275212,Bad Monsters,66 min, Animation Comédie Horreur,23 juillet 2018 ,"5,5",19
9876022,A Cidade dos Piratas,90 min, Animation,24 août 2018 ,"6,8",112
7475880,Kafka's Lovers,91 min, Comédie Drame Romantique,20 juin 2018 ,"2,7",8
7498026,Unmasked,120 min, Drame,2018,"7,1",35
7634746,Juanita,95 min, Comédie Drame,27 décembre 2018 ,"7,1",30
8790694,Amores de Chumbo,98 min, Drame,14 juin 2018 ,"6,7",35
8736994,Frozen Sasquatch,73 min, Horreur,19 juillet 2018 ,"3,0",101
7020604,Gangsters,64 min, Policier Drame,1 janvier 2018 ,"7,6",19
10883000,Abhisarike,0 min, Horreur,10 août 2018 ,,
8175866,Shadow,94 min, Horreur,16 mars 2018 ,,
5709182,Tranches de Vi,130 min, Drame Horreur,5 mars 2018 ,"4,8",14
6097524,People with Issues,100 min, Comédie Drame Romantique,5 juin 2018 ,"7,0",21
2081306,Love Magical,91 min, Comédie,21 février 2018 ,"6,8",18
9272138,Yun wu long zhao de shan feng,91 min, Policier,26 avril 2018 ,"5,6",19
8526824,Úsmevy smutných muzu,92 min, Comédie Drame,12 juillet 2018 ,"6,5",400
9077094,Operación Orión,120 min, Action,,"7,0",5
6571274,When She Runs,74 min, Drame,19 avril 2018 ,"6,6",101
8860658,The Nothing Man,2018201851 min, Drame Romantique,2018,,
328810,Aamaar Bhuvan,102 min, Drame Famille,30 décembre 2018 ,"7,9",91
3429968,Zone Rouge,0 min, Drame,30 septembre 2018 ,"6,4",15
4939892,Lost at Desert,0 min, Comédie,30 mars 2018 ,,
9716776,Fatal Error,93 min, Drame,4 avril 2018 ,,
6960734,Jinrô gêmu: Ravâzu,108 min, Horreur Thriller,28 janvier 2018 ,"6,1",118
10014042,Forced Marriage,2018201852 min, Comédie Drame,février 2018 ,,
8597286,Reincarnation,80 min, Action Horreur Science-fiction,4 décembre 2018 ,"4,1",123
16154896,Special Force Return I Snow Wolf's Wrath,83 min,,7 décembre 2018 ,,
8094444,La primera cita,104 min, Drame,3 mai 2018 ,"6,2",31
7709376,A Hard Working Man,2018201845 min, Comédie Drame,2018,,
8486162,Impostor Syndrome,97 min, Comédie Drame Science-fiction,,,
11276644,Cam Bay - Hoi Tho Cua Quy,92 min, Action Policier Drame,12 janvier 2018 ,,
7808216,Nilachaley Kiriti,115 min, Thriller,16 février 2018 ,"5,8",221
7389904,Amor Urgente,94 min, Comédie,16 avril 2018 ,"7,2",38
7889878,We Bought a Haunted House,2018201845 min, Mystère,2 janvier 2018 ,"2,4",15
9208732,Knockout Blessing,102 min, Action Policier Thriller,28 novembre 2018 ,"7,7",18
9159000,Mate,92 min, Drame Romantique,31 octobre 2018 ,"6,9",21
6071168,Qui a inventé l'amour?,92 min, Comédie Drame Famille,3 mai 2018 ,"5,8",113
9160672,Tujuh Bidadari,90 min, Horreur,1 novembre 2018 ,"6,8",12
10771518,"Damn You, Roland Ruby!",115 min, Comédie,18 décembre 2018 ,,
14808358,"Love, Food and Everything in Between",0 min, Romantique,2018,,
9886068,It Takes Time,80 min, Comédie,28 décembre 2018 ,,
9130552,Lui wong jong do jeng,100 min, Comédie,18 octobre 2018 ,"5,0",150
7433876,Crescent City Chronicles: Chains in the Attic,150 min, Mystère,19 mai 2018 ,,
9248966,Gatmat,117 min,,16 novembre 2018 ,"7,2",10
8116284,Mattancherry,0 min, Action Policier Thriller,9 mars 2018 ,,
7669824,Really Pathetic & Totally Awkward,88 min, Comédie Drame,8 avril 2018 ,,
8351596,Mere Paas Baap Hai,108 min, Comédie,7 août 2018 ,"6,3",31
8439194,Death Hotel,0 min, Horreur,2018,,
7972618,Flee,0 min, Drame,30 mars 2018 ,,
7341988,Pepa,88 min, Comédie Drame,12 avril 2018 ,"5,0",87
7865390,Luxury Obsession Tape,0 min, Musical,20 janvier 2018 ,,
9173570,Yoake made hanasanai,95 min, Drame Romantique,27 octobre 2018 ,,
7769308,798Muoi,100 min, Comédie,16 février 2018 ,"6,1",30
8426752,Delia & Sammy,84 min, Comédie Drame,9 mai 2018 ,"8,7",7
8330392,Parralel,82 min, Animation Drame Fantastique,30 mai 2018 ,"7,5",13
9524764,Zoku mibôjin geshuku? Ero sugichatte gomen nasai,0 min,,13 avril 2018 ,,
7981394,Kutte Ki Dum,143 min, Comédie,2 novembre 2018 ,"8,2",12
7490282,"Vitoria, 3 de marzo",92 min, Drame Historique,1 mai 2018 ,"6,4",144
9090362,Nakorn-Sawan,77 min, Drame,5 octobre 2018 ,"6,4",35
10613796,EL: The Movie,88 min, Drame Romantique,9 mai 2018 ,"6,9",9
7520618,Dear Melissa,91 min, Drame,25 août 2018 ,,
6151592,House of My Fathers,100 min, Drame Romantique Thriller,5 octobre 2018 ,"6,1",29
7251048,Hamlet in the Golden Vale,120 min, Drame,22 avril 2018 ,"6,6",93
6725440,L'arbre (Drvo),104 min, Drame Guerre,26 mai 2018 ,"6,1",83
1737110,The Terrorist,86 min, Romantique Thriller,1 avril 2018 ,"6,0",68
9060114,Doctor S,62 min, Thriller,16 octobre 2018 ,,
7283050,Ticket to Bollywood,0 min, Drame,24 août 2018 ,,
6869948,Truth or Dare,92 min, Comédie Drame Romantique,7 août 2018 ,"4,0",6
7764668,Ursinho,2018201845 min, Drame Romantique,11 février 2018 ,"6,7",36
8474338,Dümdüzz Adam,111 min, Comédie,15 juin 2018 ,"2,1",181
8769918,My Country My Home,130 min, Drame,18 mars 2018 ,"5,3",20
7636526,Eni,120 min, Romantique,25 juin 2018 ,,
1934372,Quiver,90 min, Horreur,18 mai 2018 ,,
10473414,The Bravest Escort Group,90 min, Action Historique,24 août 2018 ,"5,9",15
9386422,Goats from the Underground,2018201845 min, Action Aventure Fantastique,4 novembre 2018 ,"7,8",7
9609886,Kasala!,84 min, Comédie,2018,"6,7",30
5988012,Eyes and Prize,91 min, Drame,3 mars 2018 ,"4,6",70
3380190,Ek Tha Hero,121 min, Drame Famille,26 novembre 2018 ,,
8463712,Phaidros,98 min, Drame,9 mai 2018 ,"5,1",13
8404624,Beverly Hills Ghost,104 min, Comédie Mystère,juin 2018 ,"6,2",72
13534980,Kanthan - The Lover of Colour,0 min, Drame,18 juillet 2018 ,,
7059752,Motherland,85 min, Drame,26 mai 2018 ,"6,2",29
8616016,Paaghadi (The Turban),112 min, Drame,5 octobre 2018 ,"7,1",16
9162584,Warning: No Trespassing,0 min, Horreur,1 octobre 2018 ,"5,5",11
21441218,Brutal Bigfoot Encounters: Mutilations and Mutations,77 min, Horreur,28 août 2018 ,,
8473532,As I Lay Dying,80 min, Drame,2018,"5,7",61
7382958,Macbeth,0 min, Drame,2018,,
7896612,Have You Seen Her,105 min, Drame,11 janvier 2018 ,,
8295176,This Day,0 min, Drame,2 avril 2018 ,,
7741250,The Adventures of Link,0 min, Aventure Fantastique,5 octobre 2018 ,,
7416650,Eso Que Nos Enamora,0 min, Romantique,6 décembre 2018 ,"5,9",18
7838302,Hijrat,121 min, Drame Thriller,,"9,0",6
7853118,Super Four,0 min, Comédie,26 janvier 2018 ,,
9230958,Eiga Hugtto! Precure x Futari wa Precure: All Stars Memories,73 min, Animation Action Aventure,27 octobre 2018 ,"7,1",16
3710616,Dick Johnson & Tommygun vs. The Cannibal Cop: Based on a True Story,0 min, Action Comédie Horreur,12 septembre 2018 ,"5,8",43
8969962,My Deadly Playmate,91 min, Horreur,9 septembre 2018 ,"1,6",15
14452992,Water with A Slice of Lemon,0 min, Action,27 octobre 2018 ,,
14879838,Richter Scale 7.6,72 min, Drame,2018,"7,2",38
8709364,Murder Box,82 min, Policier Horreur,mai 2018 ,"6,0",69
10516100,Renksiz Rüya,78 min,,22 juin 2018 ,"6,6",18
6719066,Marjorie,0 min, Horreur Thriller,1 juillet 2018 ,,
10499476,The Innocence of Childhood,96 min,,24 août 2018 ,"5,8",5
9174804,Shattered Fragments,72 min, Drame,octobre 2018 ,"8,5",12
8421518,Frontera,82 min, Policier Drame Famille,6 octobre 2018 ,"5,6",744
6645798,The Filmmaker,80 min, Drame,2 novembre 2018 ,"8,5",19
7720254,Jaane Kyun De Yaaron,131 min, Drame,16 février 2018 ,"5,1",42
8002356,Miss Puff,0 min, Romantique,9 février 2018 ,"3,8",20
9299966,Jake Paul: Team 10 Tour Minnesota,0 min,,24 juin 2018 ,,
8850510,Oh Deer: It's Christmas,75 min, Animation Famille,13 novembre 2018 ,"8,0",101
2570500,Fonotune: An Electric Fairytale,74 min, Aventure Comédie Drame,14 mai 2018 ,"7,0",433
4278952,Kill the Rapist?,99 min, Thriller,2018,,
8528334,Tara Reata,75 min, Drame,21 août 2018 ,"4,0",38
8907428,Home.,61 min, Drame,27 août 2018 ,"5,4",15
9094788,Beautiful Corruption,108 min, Drame,28 septembre 2018 ,"8,4",59
6320974,Jolted,80 min, Drame,17 juillet 2018 ,,
9229946,Booger,90 min, Fantastique,14 novembre 2018 ,,
10304250,Happy Days,0 min, Action Drame Romantique,26 janvier 2018 ,,
